Date,Average Temperature,AverageTemperatureUncertainty,Country
1995-06-01,13.12,0.24600000000000002,Switzerland
2000-06-01,16.488,0.195,Switzerland
2005-06-01,16.831,0.098,Switzerland
2010-06-01,15.556,0.203,Switzerland
2013-06-01,14.692,0.4320000000000001,Switzerland
1950-06-01,25.621,0.495,Syria
1955-06-01,28.47,0.374,Syria
1960-06-01,26.519,0.205,Syria
1965-06-01,27.925,0.387,Syria
1970-06-01,26.863000000000003,0.322,Syria
1975-06-01,26.566,0.327,Syria
1980-06-01,27.528,0.355,Syria
1985-06-01,27.142,0.317,Syria
1990-06-01,27.02,0.375,Syria
1995-06-01,27.79,0.287,Syria
2000-06-01,28.057,0.3720000000000001,Syria
2005-06-01,26.975,0.237,Syria
2010-06-01,28.504,0.27699999999999997,Syria
2013-06-01,27.429,0.787,Syria
1950-06-01,24.936999999999998,0.2,Taiwan
1955-06-01,25.753,0.17800000000000002,Taiwan
1960-06-01,26.186,0.285,Taiwan
1965-06-01,25.586,0.498,Taiwan
1970-06-01,26.268,0.293,Taiwan
1975-06-01,25.928,0.256,Taiwan
1980-06-01,27.579,0.21600000000000005,Taiwan
1985-06-01,25.427,0.34299999999999997,Taiwan
1990-06-01,26.049,0.213,Taiwan
1995-06-01,26.674,0.174,Taiwan
2000-06-01,26.58,0.21899999999999997,Taiwan
2005-06-01,26.305,0.159,Taiwan
2010-06-01,25.711,0.243,Taiwan
2013-06-01,27.012,0.386,Taiwan
1950-06-01,15.203,0.311,Tajikistan
1955-06-01,14.571,0.614,Tajikistan
1960-06-01,15.062000000000001,0.504,Tajikistan
1965-06-01,14.328,0.5,Tajikistan
1970-06-01,14.661,0.521,Tajikistan
1975-06-01,14.986,0.348,Tajikistan
1980-06-01,15.328,0.311,Tajikistan
1985-06-01,16.222,0.45,Tajikistan
1990-06-01,16.942999999999998,0.237,Tajikistan
1995-06-01,15.613,0.447,Tajikistan
2000-06-01,15.457,0.4320000000000001,Tajikistan
2005-06-01,16.038,0.38,Tajikistan
2010-06-01,14.187000000000001,0.335,Tajikistan
2013-06-01,15.838,0.92,Tajikistan
1950-06-01,20.244,0.225,Tanzania
1955-06-01,20.424,0.17800000000000002,Tanzania
1960-06-01,21.081,0.49,Tanzania
1965-06-01,20.074,0.44299999999999995,Tanzania
1970-06-01,20.888,0.226,Tanzania
1975-06-01,20.698,0.239,Tanzania
1980-06-01,20.423,0.21600000000000005,Tanzania
1985-06-01,20.607,0.382,Tanzania
1990-06-01,21.49,0.55,Tanzania
1995-06-01,21.224,0.293,Tanzania
2000-06-01,21.316,0.21600000000000005,Tanzania
2005-06-01,22.495,0.46399999999999997,Tanzania
2010-06-01,21.683000000000003,0.22399999999999998,Tanzania
2013-06-01,21.258000000000006,0.66,Tanzania
1950-06-01,27.481,0.203,Thailand
1955-06-01,27.197,0.183,Thailand
1960-06-01,28.071,0.301,Thailand
1965-06-01,27.219,0.46799999999999997,Thailand
1970-06-01,27.633000000000006,0.244,Thailand
1975-06-01,27.358,0.24100000000000002,Thailand
1980-06-01,27.599,0.17800000000000002,Thailand
1985-06-01,27.214000000000002,0.335,Thailand
1990-06-01,27.886,0.261,Thailand
1995-06-01,28.341,0.207,Thailand
2000-06-01,27.326,0.19,Thailand
2005-06-01,28.212,0.196,Thailand
2010-06-01,29.162,0.212,Thailand
2013-06-01,28.325,0.207,Thailand
1950-06-01,25.305999999999997,0.528,Timor Leste
1955-06-01,25.594,0.386,Timor Leste
1960-06-01,24.76,0.845,Timor Leste
1965-06-01,25.195,0.655,Timor Leste
1970-06-01,25.971999999999998,0.42200000000000004,Timor Leste
1975-06-01,25.4,0.278,Timor Leste
1980-06-01,25.784,0.6990000000000001,Timor Leste
1985-06-01,24.904,1.125,Timor Leste
1990-06-01,25.586,0.348,Timor Leste
1995-06-01,25.918000000000006,0.667,Timor Leste
2000-06-01,24.732,0.264,Timor Leste
2005-06-01,26.147,0.386,Timor Leste
2010-06-01,25.838,0.475,Timor Leste
2013-06-01,26.2,0.7759999999999999,Timor Leste
1950-06-01,26.398000000000003,0.14300000000000002,Togo
1955-06-01,25.82800000000001,0.19699999999999998,Togo
1960-06-01,26.109,0.276,Togo
1965-06-01,25.895,0.5489999999999999,Togo
1970-06-01,27.06,0.263,Togo
1975-06-01,26.237,0.243,Togo
1980-06-01,26.57500000000001,0.19,Togo
1985-06-01,26.493000000000002,0.36200000000000004,Togo
1990-06-01,26.956,0.222,Togo
1995-06-01,26.91800000000001,0.215,Togo
2000-06-01,26.58,0.226,Togo
2005-06-01,26.615,0.293,Togo
2010-06-01,27.298000000000002,0.239,Togo
2013-06-01,26.706000000000003,0.281,Togo
1950-06-01,23.051,0.38799999999999996,Tonga
1955-06-01,22.454,0.336,Tonga
1960-06-01,22.185,0.8320000000000001,Tonga
1965-06-01,22.409,2.6039999999999996,Tonga
1970-06-01,22.849,0.429,Tonga
1975-06-01,22.355,0.27699999999999997,Tonga
1980-06-01,21.648000000000003,0.295,Tonga
1985-06-01,21.547,0.674,Tonga
1990-06-01,22.712,0.366,Tonga
1995-06-01,22.201999999999998,0.29100000000000004,Tonga
2000-06-01,22.73,0.843,Tonga
2005-06-01,21.623,0.461,Tonga
2010-06-01,23.356,0.374,Tonga
2013-06-01,22.899,0.435,Tonga
1950-06-01,26.158,0.271,Trinidad And Tobago
1955-06-01,26.494,0.243,Trinidad And Tobago
1960-06-01,26.965,0.239,Trinidad And Tobago
1965-06-01,26.435,0.428,Trinidad And Tobago
1970-06-01,26.755,0.319,Trinidad And Tobago
1975-06-01,26.609,0.36200000000000004,Trinidad And Tobago
1980-06-01,26.699,0.373,Trinidad And Tobago
1985-06-01,26.651,0.3720000000000001,Trinidad And Tobago
1990-06-01,26.799,0.146,Trinidad And Tobago
1995-06-01,27.249,0.19,Trinidad And Tobago
2000-06-01,26.889,0.39,Trinidad And Tobago
2005-06-01,27.39,0.36200000000000004,Trinidad And Tobago
2010-06-01,28.144,0.43799999999999994,Trinidad And Tobago
2013-06-01,27.373,0.35200000000000004,Trinidad And Tobago
1950-06-01,28.388,0.268,Tunisia
1955-06-01,27.475,0.345,Tunisia
1960-06-01,27.36000000000001,0.626,Tunisia
1965-06-01,26.542,0.462,Tunisia
1970-06-01,27.467,0.348,Tunisia
1975-06-01,26.215,0.35200000000000004,Tunisia
1980-06-01,26.83,0.358,Tunisia
1985-06-01,28.38600000000001,0.685,Tunisia
1990-06-01,28.647,0.45299999999999996,Tunisia
1995-06-01,27.634,0.24,Tunisia
2000-06-01,27.56,0.381,Tunisia
2005-06-01,28.31,0.271,Tunisia
2010-06-01,28.369,0.355,Tunisia
2013-06-01,27.488000000000003,0.9470000000000001,Tunisia
1950-06-01,18.683,0.18600000000000005,Turkey
1955-06-01,20.707,0.126,Turkey
1960-06-01,19.063,0.27399999999999997,Turkey
1965-06-01,20.186,0.501,Turkey
1970-06-01,19.703000000000007,0.225,Turkey
1975-06-01,20.019000000000002,0.245,Turkey
1980-06-01,20.043000000000006,0.17300000000000001,Turkey
1985-06-01,19.894000000000002,0.34600000000000003,Turkey
1990-06-01,19.435,0.3,Turkey
1995-06-01,20.93,0.16899999999999998,Turkey
2000-06-01,20.265,0.293,Turkey
2005-06-01,19.573,0.253,Turkey
2010-06-01,21.360000000000007,0.21,Turkey
2013-06-01,20.862,0.24,Turkey
1950-06-01,26.671,0.302,Turkmenistan
1955-06-01,27.525,0.41700000000000004,Turkmenistan
1960-06-01,27.746,0.373,Turkmenistan
1965-06-01,27.095,0.447,Turkmenistan
1970-06-01,26.957,0.5660000000000001,Turkmenistan
1975-06-01,28.773000000000003,0.3,Turkmenistan
1980-06-01,27.669,0.264,Turkmenistan
1985-06-01,29.57,0.3720000000000001,Turkmenistan
1990-06-01,29.311,0.273,Turkmenistan
1995-06-01,28.254,0.282,Turkmenistan
2000-06-01,27.434,0.29,Turkmenistan
2005-06-01,28.884,0.337,Turkmenistan
2010-06-01,30.385,0.302,Turkmenistan
2013-06-01,28.502,0.25,Turkmenistan
1950-06-01,28.253,0.28300000000000003,Turks And Caicas Islands
1955-06-01,28.16500000000001,0.3,Turks And Caicas Islands
1960-06-01,28.523000000000003,0.373,Turks And Caicas Islands
1965-06-01,28.106,0.33899999999999997,Turks And Caicas Islands
1970-06-01,28.666,0.299,Turks And Caicas Islands
1975-06-01,28.782,0.192,Turks And Caicas Islands
1980-06-01,29.211,0.29100000000000004,Turks And Caicas Islands
1985-06-01,29.115,0.841,Turks And Caicas Islands
1990-06-01,28.853,0.358,Turks And Caicas Islands
1995-06-01,29.19,0.38,Turks And Caicas Islands
2000-06-01,29.07500000000001,0.375,Turks And Caicas Islands
2005-06-01,29.172,0.3670000000000001,Turks And Caicas Islands
2010-06-01,29.56900000000001,0.218,Turks And Caicas Islands
2013-06-01,29.07,0.444,Turks And Caicas Islands
1950-06-01,22.548000000000002,0.389,Uganda
1955-06-01,22.426,0.38799999999999996,Uganda
1960-06-01,22.996,0.615,Uganda
1965-06-01,22.545,0.396,Uganda
1970-06-01,22.502,0.627,Uganda
1975-06-01,22.24,0.303,Uganda
1980-06-01,22.843000000000004,0.35600000000000004,Uganda
1985-06-01,22.639,0.475,Uganda
1990-06-01,23.443,0.647,Uganda
1995-06-01,23.001,0.266,Uganda
2000-06-01,23.445,0.258,Uganda
2005-06-01,23.051,0.627,Uganda
2010-06-01,23.597,0.379,Uganda
2013-06-01,23.188000000000002,0.6679999999999999,Uganda
1950-06-01,17.415,0.281,Ukraine
1955-06-01,17.112000000000002,0.275,Ukraine
1960-06-01,19.294,0.341,Ukraine
1965-06-01,18.153,0.47200000000000003,Ukraine
1970-06-01,17.346999999999998,0.341,Ukraine
1975-06-01,20.476,0.133,Ukraine
1980-06-01,17.377,0.261,Ukraine
1985-06-01,16.884,0.337,Ukraine
1990-06-01,17.227,0.315,Ukraine
1995-06-01,20.189,0.142,Ukraine
2000-06-01,17.936,0.27,Ukraine
2005-06-01,17.604,0.239,Ukraine
2010-06-01,20.993,0.27,Ukraine
2013-06-01,20.834,0.249,Ukraine
1950-06-01,34.343,1.37,United Arab Emirates
1955-06-01,34.431000000000004,0.39,United Arab Emirates
1960-06-01,34.268,0.6409999999999999,United Arab Emirates
1965-06-01,34.355000000000004,0.68,United Arab Emirates
1970-06-01,34.545,0.6729999999999999,United Arab Emirates
1975-06-01,34.611999999999995,0.591,United Arab Emirates
1980-06-01,34.645,0.639,United Arab Emirates
1985-06-01,33.643,0.44,United Arab Emirates
1990-06-01,34.923,0.391,United Arab Emirates
1995-06-01,34.642,0.384,United Arab Emirates
2000-06-01,35.001000000000005,0.317,United Arab Emirates
2005-06-01,35.73300000000001,0.353,United Arab Emirates
2010-06-01,36.46400000000001,0.498,United Arab Emirates
2013-06-01,35.71700000000001,2.079,United Arab Emirates
1950-06-01,14.821,0.242,United Kingdom (Europe)
1955-06-01,12.74,0.23800000000000002,United Kingdom (Europe)
1960-06-01,14.823,0.298,United Kingdom (Europe)
1965-06-01,13.265,0.546,United Kingdom (Europe)
1970-06-01,15.017,0.223,United Kingdom (Europe)
1975-06-01,13.581,0.276,United Kingdom (Europe)
1980-06-01,13.017,0.105,United Kingdom (Europe)
1985-06-01,11.883,0.3720000000000001,United Kingdom (Europe)
1990-06-01,12.808,0.19399999999999998,United Kingdom (Europe)
1995-06-01,13.385,0.17,United Kingdom (Europe)
2000-06-01,13.585,0.141,United Kingdom (Europe)
2005-06-01,14.520999999999999,0.146,United Kingdom (Europe)
2010-06-01,14.623,0.152,United Kingdom (Europe)
2013-06-01,13.285,0.33799999999999997,United Kingdom (Europe)
1950-06-01,14.162,0.255,United Kingdom
1955-06-01,12.165,0.24600000000000002,United Kingdom
1960-06-01,14.114999999999998,0.294,United Kingdom
1965-06-01,12.758,0.52,United Kingdom
1970-06-01,14.347,0.266,United Kingdom
1975-06-01,12.968,0.309,United Kingdom
1980-06-01,12.469,0.145,United Kingdom
1985-06-01,11.372,0.374,United Kingdom
1990-06-01,12.333,0.207,United Kingdom
1995-06-01,12.767999999999999,0.18,United Kingdom
2000-06-01,13.037,0.16,United Kingdom
2005-06-01,13.863,0.16899999999999998,United Kingdom
2010-06-01,14.049,0.171,United Kingdom
2013-06-01,12.825999999999999,0.321,United Kingdom
1950-06-01,18.408,0.14400000000000002,United States
1955-06-01,17.528,0.157,United States
1960-06-01,18.864,0.265,United States
1965-06-01,17.768,0.4370000000000001,United States
1970-06-01,18.803,0.237,United States
1975-06-01,18.198,0.225,United States
1980-06-01,18.939,0.17800000000000002,United States
1985-06-01,18.462,0.308,United States
1990-06-01,19.78,0.255,United States
1995-06-01,18.469,0.162,United States
2000-06-01,19.294,0.16,United States
2005-06-01,19.511,0.134,United States
2010-06-01,19.885,0.182,United States
2013-06-01,20.198,0.23600000000000002,United States
1950-06-01,12.358,0.418,Uruguay
1955-06-01,10.265999999999998,0.242,Uruguay
1960-06-01,11.713,0.37799999999999995,Uruguay
1965-06-01,15.048,0.436,Uruguay
1970-06-01,11.392,0.446,Uruguay
1975-06-01,13.035,0.26899999999999996,Uruguay
1980-06-01,11.685,0.28800000000000003,Uruguay
1985-06-01,12.674,0.39399999999999996,Uruguay
1990-06-01,10.627,0.332,Uruguay
1995-06-01,11.192,0.17800000000000002,Uruguay
2000-06-01,13.475,0.35600000000000004,Uruguay
2005-06-01,15.111,0.22399999999999998,Uruguay
2010-06-01,12.225,0.237,Uruguay
2013-06-01,12.032,0.337,Uruguay
1950-06-01,25.315,0.28600000000000003,Uzbekistan
1955-06-01,26.294,0.5539999999999999,Uzbekistan
1960-06-01,26.123,0.385,Uzbekistan
1965-06-01,25.539,0.32299999999999995,Uzbekistan
1970-06-01,25.233,0.585,Uzbekistan
1975-06-01,27.038,0.265,Uzbekistan
1980-06-01,26.335,0.27,Uzbekistan
1985-06-01,27.777,0.31,Uzbekistan
1990-06-01,28.027,0.308,Uzbekistan
1995-06-01,26.899,0.31,Uzbekistan
2000-06-01,26.155,0.34,Uzbekistan
2005-06-01,27.616,0.326,Uzbekistan
2010-06-01,28.058000000000003,0.264,Uzbekistan
2013-06-01,26.635,0.439,Uzbekistan
1950-06-01,24.436,0.37799999999999995,Venezuela
1955-06-01,24.88,0.51,Venezuela
1960-06-01,24.881,0.447,Venezuela
1965-06-01,24.505,0.513,Venezuela
1970-06-01,24.98,0.221,Venezuela
1975-06-01,24.851,0.28600000000000003,Venezuela
1980-06-01,25.161,0.637,Venezuela
1985-06-01,24.638,0.396,Venezuela
1990-06-01,25.445,0.253,Venezuela
1995-06-01,25.451,0.23600000000000002,Venezuela
2000-06-01,25.189,0.253,Venezuela
2005-06-01,25.747,0.363,Venezuela
2010-06-01,25.884,0.217,Venezuela
2013-06-01,25.674,0.358,Venezuela
1950-06-01,26.912,0.35100000000000003,Vietnam
1955-06-01,26.737,0.21899999999999997,Vietnam
1960-06-01,27.572,0.259,Vietnam
1965-06-01,26.869,0.374,Vietnam
1970-06-01,27.0,0.262,Vietnam
1975-06-01,26.878,0.198,Vietnam
1980-06-01,26.833,0.256,Vietnam
1985-06-01,27.242,0.25,Vietnam
1990-06-01,27.118,0.27899999999999997,Vietnam
1995-06-01,27.601,0.255,Vietnam
2000-06-01,26.616,0.21100000000000002,Vietnam
2005-06-01,27.971999999999998,0.14300000000000002,Vietnam
2010-06-01,28.124,0.21600000000000005,Vietnam
2013-06-01,27.623,0.299,Vietnam
1950-06-01,27.217,0.281,Virgin Islands
1955-06-01,27.594,0.319,Virgin Islands
1960-06-01,28.102,0.3720000000000001,Virgin Islands
1965-06-01,27.088,0.47700000000000004,Virgin Islands
1970-06-01,27.506999999999998,0.406,Virgin Islands
1975-06-01,27.675,0.258,Virgin Islands
1980-06-01,28.386,0.191,Virgin Islands
1985-06-01,28.084,0.353,Virgin Islands
1990-06-01,27.933000000000003,0.34700000000000003,Virgin Islands
1995-06-01,28.497,0.20600000000000002,Virgin Islands
2000-06-01,27.761,0.266,Virgin Islands
2005-06-01,28.808000000000003,0.213,Virgin Islands
2010-06-01,28.785,0.278,Virgin Islands
2013-06-01,28.021,0.546,Virgin Islands
1950-06-01,26.917,0.8079999999999999,Western Sahara
1955-06-01,26.07,0.325,Western Sahara
1960-06-01,25.099,0.342,Western Sahara
1965-06-01,26.073,0.609,Western Sahara
1970-06-01,25.323,0.391,Western Sahara
1975-06-01,24.637,0.6829999999999999,Western Sahara
1980-06-01,25.932,0.8809999999999999,Western Sahara
1985-06-01,26.206,0.4,Western Sahara
1990-06-01,26.105,0.642,Western Sahara
1995-06-01,26.312,0.601,Western Sahara
2000-06-01,26.124,0.373,Western Sahara
2005-06-01,27.268,0.7140000000000001,Western Sahara
2010-06-01,26.209,0.665,Western Sahara
2013-06-01,26.356,0.573,Western Sahara
1950-06-01,30.63300000000001,0.562,Yemen
1955-06-01,31.061,0.39799999999999996,Yemen
1960-06-01,30.97300000000001,0.504,Yemen
1965-06-01,30.647,0.7140000000000001,Yemen
1970-06-01,30.785,0.991,Yemen
1975-06-01,29.497,1.181,Yemen
1980-06-01,32.003,1.889,Yemen
1985-06-01,29.664,0.5529999999999999,Yemen
1990-06-01,31.067,0.4370000000000001,Yemen
1995-06-01,31.16500000000001,0.696,Yemen
2000-06-01,32.129000000000005,0.6890000000000001,Yemen
2005-06-01,32.222,0.6559999999999999,Yemen
2010-06-01,32.343,0.39799999999999996,Yemen
2013-06-01,32.325,2.249,Yemen
1950-06-01,16.738,0.386,Zambia
1955-06-01,17.320999999999998,0.18600000000000005,Zambia
1960-06-01,18.068,0.335,Zambia
1965-06-01,17.119,0.47700000000000004,Zambia
1970-06-01,17.991,0.24600000000000002,Zambia
1975-06-01,17.187,0.341,Zambia
1980-06-01,16.37,0.33399999999999996,Zambia
1985-06-01,17.255000000000006,0.31,Zambia
1990-06-01,19.59,0.33399999999999996,Zambia
1995-06-01,17.941000000000006,0.341,Zambia
2000-06-01,18.141,0.309,Zambia
2005-06-01,19.973,0.8809999999999999,Zambia
2010-06-01,18.16,0.754,Zambia
2013-06-01,18.703,0.635,Zambia
1950-06-01,16.198,0.281,Zimbabwe
1955-06-01,16.016000000000002,0.16399999999999998,Zimbabwe
1960-06-01,16.572,0.198,Zimbabwe
1965-06-01,15.504000000000001,0.414,Zimbabwe
1970-06-01,16.756,0.299,Zimbabwe
1975-06-01,15.758,0.272,Zimbabwe
1980-06-01,15.19,0.253,Zimbabwe
1985-06-01,16.042,0.24100000000000002,Zimbabwe
1990-06-01,18.616,0.373,Zimbabwe
1995-06-01,16.783,0.21,Zimbabwe
2000-06-01,16.926000000000002,0.171,Zimbabwe
2005-06-01,18.884,0.373,Zimbabwe
2010-06-01,16.377000000000002,0.47600000000000003,Zimbabwe
2013-06-01,17.613,0.473,Zimbabwe
